eventDate,decimalLatitude,decimalLongitude,eventID,parenteventID,basisofrecord,minimumDepthinMeters,maximumDepthinMeters,SamplngProtocol,scientificName,nameAccordingToID,nameAccordingTo,TaxonID,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Order,Suborder,Infraorder,Family,Genus,Species,Life Stage Comment,organismQuantityType,Biomass (mg DW/m3),,,,,,,,,,Acartia longiremis
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Euphausiacea,https://dx.doi.org/10.14284/170 ,WoRMS,1128,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Euphausiacea,,,,,,furcilia,mgdryweight/m3,0.0041,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Eurytemora pacifica,https://dx.doi.org/10.14284/170 ,WoRMS,232028,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Temoridae,Eurytemora,pacifica,,mgdryweight/m3,0.013,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Fritillaria borealis,https://dx.doi.org/10.14284/170 ,WoRMS,103375,Animalia,Chordata,Tunicata,Appendicularia ,,,Copelata,,,Fritillaridae,Fritillaria,borealis,,mgdryweight/m3,0.0374,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Gastropoda,https://dx.doi.org/10.14284/170 ,WoRMS,101,Animalia,Mollusca,,Gastropoda,,,,,,,,,,mgdryweight/m3,0.0206,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Limacina helicina,https://dx.doi.org/10.14284/170 ,WoRMS,140223,Animalia,Mollusca,,Gastropoda,Opisthobranchia,,Thecosomata,,,Limacinidae,Limacina,helicina,,mgdryweight/m3,1.2174,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Mertensia ovum,https://dx.doi.org/10.14284/170 ,WoRMS,106377,Animalia,Ctenophora,,Tentaculata,,,Cydippida,,,Mertensiidae,Mertensia,ovum,,mgdryweight/m3,0.4989,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Metridia pacifica,https://dx.doi.org/10.14284/170 ,WoRMS,196784,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Metridinidae,Metridia,pacifica,,mgdryweight/m3,0.0818,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Metridia spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104190,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Metridinidae,Metridia,,,mgdryweight/m3,0.1735,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Microsetella norvegica,https://dx.doi.org/10.14284/170 ,WoRMS,116115,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Harpacticoida,,,Ectinosomatidae,Microsetella,norvegica,,mgdryweight/m3,0.1334,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Neocalanus plumchrus,https://dx.doi.org/10.14284/170 ,WoRMS,196772,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Calanidae,Neocalanus,plumchrus,,mgdryweight/m3,0.0993,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Oikopleura vanhoeffeni,https://dx.doi.org/10.14284/170 ,WoRMS,103417,Animalia,Chordata,Tunicata,Appendicularia,,,Copelata,,,Oikopleuridae,Oikopleura,vanhoeffeni,,mgdryweight/m3,4.0298,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Oithona similis,https://dx.doi.org/10.14284/170 ,WoRMS,106656,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Cyclopoida,,,Oithonidae,Oithona,similis,,mgdryweight/m3,1.1298,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Paguridae,https://dx.doi.org/10.14284/170 ,WoRMS,106738,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Decapoda,Pleocyemata,,Paguridae,,,zoea,mgdryweight/m3,0.1468,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Pandalidae,https://dx.doi.org/10.14284/170 ,WoRMS,106789,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Decapoda,Pleocyemata,,Pandalidae,,,,mgdryweight/m3,0.5771,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Parasagitta elegans,https://dx.doi.org/10.14284/170 ,WoRMS,105440,Animalia,Chaetognatha,,Sagittoidea,,,Aphragmophora,Ctinodontina,,Sagittidae,Parasagitta,elegans,,mgdryweight/m3,5.0594,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Polychaeta,https://dx.doi.org/10.14284/170 ,WoRMS,883,Animalia,Annelida,,Polychaeta,,,,,,,,,larvae,mgdryweight/m3,7.462,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus acuspes,https://dx.doi.org/10.14284/170 ,WoRMS,104514,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,acuspes,,mgdryweight/m3,0.6997,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus minutus,https://dx.doi.org/10.14284/170 ,WoRMS,104517,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,minutus,,mgdryweight/m3,1.0284,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus newmani,https://dx.doi.org/10.14284/170 ,WoRMS,157679,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,newmani,,mgdryweight/m3,0.3123,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104165,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,,male,mgdryweight/m3,0.3822,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104165,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,,copepodites,mgdryweight/m3,3.2101,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Rathkea octopunctata,https://dx.doi.org/10.14284/170 ,WoRMS,117848,Animalia,Cnidaria,,Hydrozoa,Hydroidolina,,Anthoathecatae,Filifera,,Rathkeidae,Rathkea,octopunctata,,mgdryweight/m3,0.0317,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Themisto libellula,https://dx.doi.org/10.14284/170 ,WoRMS,156452,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,libellula,,mgdryweight/m3,0.5253,,,,,,,,,,
8/22/2015 2:12,72.49708,-164.1065,ML4.14,AMBON,PreservedSpecimen,0,42,Twin-ring; 60 cm diameter; mesh 150,Triconia borealis,https://dx.doi.org/10.14284/170 ,WoRMS,128956,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Poecilostomatoida,,,Oncaeidae,Triconia,borealis,,mgdryweight/m3,0.0204,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Acartia spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104108,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Acartiidae,Acartia,,,mgdryweight/m3,0.0036,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Aglantha digitale,https://dx.doi.org/10.14284/170 ,WoRMS,117849,Animalia,Cnidaria,,Hydrozoa,Trachylina,,Narcomedusae,Narcomedusida,,Rhopalonematidae,Aglantha,digitale,,mgdryweight/m3,0.9496,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Beroe cucumis,https://dx.doi.org/10.14284/170 ,WoRMS,106358,Animalia,Ctenophora,,Nuda,,,Beroida,,,Beroidae,Beroe,cucumis,,mgdryweight/m3,0.4697,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Bivalvia,https://dx.doi.org/10.14284/170 ,WoRMS,105,Animalia,Mollusca,,Bivalvia,,,,,,,,,larvae,mgdryweight/m3,0.004,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Brachyura,https://dx.doi.org/10.14284/170 ,WoRMS,106673,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Decapoda,Pleocyemata,Brachyura,,,,zoea,mgdryweight/m3,0.1868,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Calanoida,https://dx.doi.org/10.14284/170 ,WoRMS,1100,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,,,,nauplii,mgdryweight/m3,0.0202,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Calanus glacialis,https://dx.doi.org/10.14284/170 ,WoRMS,104465,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Calanidae,Calanus,glacialis,,mgdryweight/m3,11.3004,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Cirripedia,https://dx.doi.org/10.14284/170 ,WoRMS,1082,Animalia,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Cirripedia,,,,,,,cypris,mgdryweight/m3,0.1336,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Cirripedia,https://dx.doi.org/10.14284/170 ,WoRMS,1082,Animalia,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Cirripedia,,,,,,,nauplii,mgdryweight/m3,0.0045,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Clione limacina,https://dx.doi.org/10.14284/170 ,WoRMS,139178,Animalia,Mollusca,,Gastropoda,Opisthobranchia,,Gymnosomata,,,Clionidae,Clione,limacina,,mgdryweight/m3,0.0726,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Eukrohnia hamata,https://dx.doi.org/10.14284/170 ,WoRMS,105416,Animalia,Chaetognatha,,Sagittoidea,,,Phragmophora,,,Eukrohniidae,Eukrohnia,hamata,,mgdryweight/m3,0.0381,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Euphausiacea,https://dx.doi.org/10.14284/170 ,WoRMS,1128,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Euphausiacea,,,,,,furcilia,mgdryweight/m3,0.7879,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Eurytemora pacifica,https://dx.doi.org/10.14284/170 ,WoRMS,232028,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Temoridae,Eurytemora,pacifica,,mgdryweight/m3,0.0063,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Fritillaria borealis,https://dx.doi.org/10.14284/170 ,WoRMS,103375,Animalia,Chordata,Tunicata,Appendicularia ,,,Copelata,,,Fritillaridae,Fritillaria,borealis,,mgdryweight/m3,0.0341,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Gastropoda,https://dx.doi.org/10.14284/170 ,WoRMS,101,Animalia,Mollusca,,Gastropoda,,,,,,,,,,mgdryweight/m3,0.0024,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Hippolytidae,https://dx.doi.org/10.14284/170 ,WoRMS,106777,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Decapoda,Pleocyemata,,Hippolytidae,,,,mgdryweight/m3,0.044,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Limacina helicina,https://dx.doi.org/10.14284/170 ,WoRMS,140223,Animalia,Mollusca,,Gastropoda,Opisthobranchia,,Thecosomata,,,Limacinidae,Limacina,helicina,,mgdryweight/m3,0.0024,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Mertensia ovum,https://dx.doi.org/10.14284/170 ,WoRMS,106377,Animalia,Ctenophora,,Tentaculata,,,Cydippida,,,Mertensiidae,Mertensia,ovum,,mgdryweight/m3,0.3662,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Oikopleura vanhoeffeni,https://dx.doi.org/10.14284/170 ,WoRMS,103417,Animalia,Chordata,Tunicata,Appendicularia,,,Copelata,,,Oikopleuridae,Oikopleura,vanhoeffeni,,mgdryweight/m3,0.4343,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Oithona similis,https://dx.doi.org/10.14284/170 ,WoRMS,106656,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Cyclopoida,,,Oithonidae,Oithona,similis,,mgdryweight/m3,0.3115,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Paguridae,https://dx.doi.org/10.14284/170 ,WoRMS,106738,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Decapoda,Pleocyemata,,Paguridae,,,zoea,mgdryweight/m3,0.0831,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Pandalidae,https://dx.doi.org/10.14284/170 ,WoRMS,106789,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Decapoda,Pleocyemata,,Pandalidae,,,,mgdryweight/m3,0.1615,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Parasagitta elegans,https://dx.doi.org/10.14284/170 ,WoRMS,105440,Animalia,Chaetognatha,,Sagittoidea,,,Aphragmophora,Ctinodontina,,Sagittidae,Parasagitta,elegans,,mgdryweight/m3,0.8982,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Polychaeta,https://dx.doi.org/10.14284/170 ,WoRMS,883,Animalia,Annelida,,Polychaeta,,,,,,,,,larvae,mgdryweight/m3,0.0157,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus acuspes,https://dx.doi.org/10.14284/170 ,WoRMS,104514,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,acuspes,,mgdryweight/m3,0.101,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus minutus,https://dx.doi.org/10.14284/170 ,WoRMS,104517,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,minutus,,mgdryweight/m3,0.0312,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus newmani,https://dx.doi.org/10.14284/170 ,WoRMS,157679,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,newmani,,mgdryweight/m3,0.0051,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104165,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,,copepodites,mgdryweight/m3,0.8286,,,,,,,,,,
8/22/2015 21:02,71.99275,-164.9635,ML3.13,AMBON,PreservedSpecimen,0,33,Twin-ring; 60 cm diameter; mesh 150,Themisto libellula,https://dx.doi.org/10.14284/170 ,WoRMS,156452,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,libellula,,mgdryweight/m3,0.0702,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Acartia longiremis,https://dx.doi.org/10.14284/170 ,WoRMS,104257,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Acartiidae,Acartia,longiremis,,mgdryweight/m3,0.0081,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Aglantha digitale,https://dx.doi.org/10.14284/170 ,WoRMS,117849,Animalia,Cnidaria,,Hydrozoa,Trachylina,,Narcomedusae,Narcomedusida,,Rhopalonematidae,Aglantha,digitale,,mgdryweight/m3,0.003,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Beroe cucumis,https://dx.doi.org/10.14284/170 ,WoRMS,106358,Animalia,Ctenophora,,Nuda,,,Beroida,,,Beroidae,Beroe,cucumis,,mgdryweight/m3,10.5006,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Bivalvia,https://dx.doi.org/10.14284/170 ,WoRMS,105,Animalia,Mollusca,,Bivalvia,,,,,,,,,larvae,mgdryweight/m3,0.0003,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Brachyura,https://dx.doi.org/10.14284/170 ,WoRMS,106673,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Decapoda,Pleocyemata,Brachyura,,,,zoea,mgdryweight/m3,0.0836,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Calanoida,https://dx.doi.org/10.14284/170 ,WoRMS,1100,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,,,,nauplii,mgdryweight/m3,0.0148,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Calanus glacialis,https://dx.doi.org/10.14284/170 ,WoRMS,104465,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Calanidae,Calanus,glacialis,,mgdryweight/m3,74.191,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Cirripedia,https://dx.doi.org/10.14284/170 ,WoRMS,1082,Animalia,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Cirripedia,,,,,,,cypris,mgdryweight/m3,1.4475,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Clione limacina,https://dx.doi.org/10.14284/170 ,WoRMS,139178,Animalia,Mollusca,,Gastropoda,Opisthobranchia,,Gymnosomata,,,Clionidae,Clione,limacina,,mgdryweight/m3,2.9446,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Echinodermata,https://dx.doi.org/10.14284/170 ,WoRMS,1806,Animalia,Echinodermata,,,,,,,,,,,larvae,mgdryweight/m3,0.0003,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Eucalanus bungii,https://dx.doi.org/10.14284/170 ,WoRMS,196775,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Eucalanidae,Eucalanus,bungii,,mgdryweight/m3,0.0174,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Euphausiacea,https://dx.doi.org/10.14284/170 ,WoRMS,1128,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Euphausiacea,,,,,,juvenile,mgdryweight/m3,0.0964,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Fritillaria borealis,https://dx.doi.org/10.14284/170 ,WoRMS,103375,Animalia,Chordata,Tunicata,Appendicularia ,,,Copelata,,,Fritillaridae,Fritillaria,borealis,,mgdryweight/m3,0.0026,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Gastropoda,https://dx.doi.org/10.14284/170 ,WoRMS,101,Animalia,Mollusca,,Gastropoda,,,,,,,,,,mgdryweight/m3,0.0054,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Mertensia ovum,https://dx.doi.org/10.14284/170 ,WoRMS,106377,Animalia,Ctenophora,,Tentaculata,,,Cydippida,,,Mertensiidae,Mertensia,ovum,,mgdryweight/m3,1.9197,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Metridia pacifica,https://dx.doi.org/10.14284/170 ,WoRMS,196784,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Metridinidae,Metridia,pacifica,,mgdryweight/m3,0.2084,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Metridia spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104190,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Metridinidae,Metridia,,,mgdryweight/m3,0.0227,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Neocalanus cristatus,https://dx.doi.org/10.14284/170 ,WoRMS,104470,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Calanidae,Neocalanus,cristatus,,mgdryweight/m3,1.0154,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Neocalanus flemingeri,https://dx.doi.org/10.14284/170 ,WoRMS,353708,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Calanidae,Neocalanus,flemingeri,,mgdryweight/m3,0.1649,,,,,,,,,,
8/22/2015 23:45,71.87053,-164.5599,ML3.12,AMBON,PreservedSpecimen,0,32,Twin-ring; 60 cm diameter; mesh 150,Oikopleura vanhoeffeni,https://dx.doi.org/10.14284/170 ,WoRMS,103417,Animalia,Chordata,Tunicata,Appendicularia,,,Copelata,,,Oikopleuridae,Oikopleura,vanhoeffeni,,mgdryweight/m3,0.6112,,,,,,,,,,
