,occurenceRemarks,eventDate,decimalLongitude,decimalLatitude,verbatimDepth,scientificName,lifeStage,taxonID,datasetID,occurenceID,scientificNameID,nomenclaturalCode,basisOfRecord,organismyQuantityType,organismQuantity
5761,TWINRING_150UM_MICROSCOPY,2017-08-13 08:33:00,-162.1542,71.8517,40,Cirripedia,cyprid,1082.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.9_1082.0,urn:lsid:marinespecies.org:taxname:1082.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.8806
5762,TWINRING_150UM_MICROSCOPY,2017-08-13 08:33:00,-162.1542,71.8517,40,Calanus glacialis/marshallae, ,196770.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.9_196770.0,urn:lsid:marinespecies.org:taxname:196770.0,WoRMS,Human Observation,Biomass_[mg dw/m3],2.4319
5763,TWINRING_150UM_MICROSCOPY,2017-08-13 08:33:00,-162.1542,71.8517,40,Parasagitta elegans, ,105440.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.9_105440.0,urn:lsid:marinespecies.org:taxname:105440.0,WoRMS,Human Observation,Biomass_[mg dw/m3],2.8402
5764,TWINRING_150UM_MICROSCOPY,2017-08-13 08:33:00,-162.1542,71.8517,40,Calanus glacialis/marshallae, ,196770.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.9_196770.0,urn:lsid:marinespecies.org:taxname:196770.0,WoRMS,Human Observation,Biomass_[mg dw/m3],26.8515
5765,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Catablema vesicarium, ,117784.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_117784.0,urn:lsid:marinespecies.org:taxname:117784.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0036
5766,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Eurytemora, ,104240.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_104240.0,urn:lsid:marinespecies.org:taxname:104240.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.005
5767,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Cirripedia,nauplii,1082.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_1082.0,urn:lsid:marinespecies.org:taxname:1082.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0057
5768,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Ophiuroidea,larvae,123084.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_123084.0,urn:lsid:marinespecies.org:taxname:123084.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0058
5769,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Bivalvia, ,105.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_105.0,urn:lsid:marinespecies.org:taxname:105.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0075
5770,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Pseudocalanus,male,104165.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_104165.0,urn:lsid:marinespecies.org:taxname:104165.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0077
5771,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Acartia longiremis, ,104257.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_104257.0,urn:lsid:marinespecies.org:taxname:104257.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0108
5772,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Acartia, ,104108.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_104108.0,urn:lsid:marinespecies.org:taxname:104108.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0176
5773,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Centropages abdominalis, ,196774.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_196774.0,urn:lsid:marinespecies.org:taxname:196774.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0234
5774,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Triconia borealis, ,128956.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_128956.0,urn:lsid:marinespecies.org:taxname:128956.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0243
5775,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Pseudocalanus acuspes, ,104514.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_104514.0,urn:lsid:marinespecies.org:taxname:104514.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0254
5776,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Cerianthus, ,100782.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_100782.0,urn:lsid:marinespecies.org:taxname:100782.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.027999999999999997
5777,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Calanoida,nauplii,1100.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_1100.0,urn:lsid:marinespecies.org:taxname:1100.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0311
5778,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Aglantha digitale, ,117849.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_117849.0,urn:lsid:marinespecies.org:taxname:117849.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0454
5779,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Mertensia ovum, ,106377.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_106377.0,urn:lsid:marinespecies.org:taxname:106377.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0606
5780,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Euphausiacea,furcilia,1128.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_1128.0,urn:lsid:marinespecies.org:taxname:1128.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0806
5781,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Brachyura,zoea,106673.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_106673.0,urn:lsid:marinespecies.org:taxname:106673.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0897
5782,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Fritillaria borealis, ,103375.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_103375.0,urn:lsid:marinespecies.org:taxname:103375.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.1029
5783,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Hippolytidae, ,106777.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_106777.0,urn:lsid:marinespecies.org:taxname:106777.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.1105
5784,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Pseudocalanus minutus, ,104517.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_104517.0,urn:lsid:marinespecies.org:taxname:104517.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.1119
5785,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Parasagitta elegans, ,105440.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_105440.0,urn:lsid:marinespecies.org:taxname:105440.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.1177
5786,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Clione limacina, ,139178.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_139178.0,urn:lsid:marinespecies.org:taxname:139178.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.2819
5787,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Aeginopsis laurentii, ,117265.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_117265.0,urn:lsid:marinespecies.org:taxname:117265.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.2863
5788,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Calanus glacialis/marshallae, ,196770.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_196770.0,urn:lsid:marinespecies.org:taxname:196770.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.3153
5789,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Oikopleura vanhoeffeni, ,103417.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_103417.0,urn:lsid:marinespecies.org:taxname:103417.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.3705
5790,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Oithona similis, ,106656.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_106656.0,urn:lsid:marinespecies.org:taxname:106656.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.4196
5791,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Pseudocalanus, ,104165.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_104165.0,urn:lsid:marinespecies.org:taxname:104165.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.47100000000000003
5792,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Polychaeta,larvae,883.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_883.0,urn:lsid:marinespecies.org:taxname:883.0,WoRMS,Human Observation,Biomass_[mg dw/m3],1.3075
5793,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Parasagitta elegans, ,105440.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_105440.0,urn:lsid:marinespecies.org:taxname:105440.0,WoRMS,Human Observation,Biomass_[mg dw/m3],3.1594
5794,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Cirripedia,cyprid,1082.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_1082.0,urn:lsid:marinespecies.org:taxname:1082.0,WoRMS,Human Observation,Biomass_[mg dw/m3],3.2856
5795,TWINRING_150UM_MICROSCOPY,2017-08-16 01:28:00,-163.7654,71.6173,40,Calanus glacialis/marshallae, ,196770.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.10_196770.0,urn:lsid:marinespecies.org:taxname:196770.0,WoRMS,Human Observation,Biomass_[mg dw/m3],6.8903
5796,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Pisces,larvae,11676.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_11676.0,urn:lsid:marinespecies.org:taxname:11676.0,WoRMS,Human Observation,Biomass_[mg dw/m3],
5797,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Isopoda, ,1131.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_1131.0,urn:lsid:marinespecies.org:taxname:1131.0,WoRMS,Human Observation,Biomass_[mg dw/m3],
5798,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Rotifera, ,14260.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_14260.0,urn:lsid:marinespecies.org:taxname:14260.0,WoRMS,Human Observation,Biomass_[mg dw/m3],1e-05
5799,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Cirripedia,nauplii,1082.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_1082.0,urn:lsid:marinespecies.org:taxname:1082.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0008
5800,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Cumacea, ,1137.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_1137.0,urn:lsid:marinespecies.org:taxname:1137.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0015
5801,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Centropages abdominalis, ,196774.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_196774.0,urn:lsid:marinespecies.org:taxname:196774.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0045
5802,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Bryozoa,cyphonautes,146142.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_146142.0,urn:lsid:marinespecies.org:taxname:146142.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0046
5803,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Microsetella, ,115341.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_115341.0,urn:lsid:marinespecies.org:taxname:115341.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0051
5804,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Sipuncula,larvae,1268.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_1268.0,urn:lsid:marinespecies.org:taxname:1268.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0056
5805,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Triconia borealis, ,128956.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_128956.0,urn:lsid:marinespecies.org:taxname:128956.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0056
5806,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Ophiuroidea,larvae,123084.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_123084.0,urn:lsid:marinespecies.org:taxname:123084.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0066
5807,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Eucalanus bungii, ,196775.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_196775.0,urn:lsid:marinespecies.org:taxname:196775.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.006999999999999999
5808,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Echinodermata,bipinnaria,1806.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_1806.0,urn:lsid:marinespecies.org:taxname:1806.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0075
5809,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Clione limacina, ,139178.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_139178.0,urn:lsid:marinespecies.org:taxname:139178.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.01
5810,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Cyclopoida,nauplii,1101.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_1101.0,urn:lsid:marinespecies.org:taxname:1101.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0114
5811,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Gastropoda,larvae,101.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_101.0,urn:lsid:marinespecies.org:taxname:101.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0114
5812,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Tortanus discaudatus, ,157684.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_157684.0,urn:lsid:marinespecies.org:taxname:157684.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0115
5813,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Echinodermata,larvae,1806.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_1806.0,urn:lsid:marinespecies.org:taxname:1806.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0134
5814,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Bivalvia, ,105.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_105.0,urn:lsid:marinespecies.org:taxname:105.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0191
5815,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Pseudocalanus minutus, ,104517.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_104517.0,urn:lsid:marinespecies.org:taxname:104517.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0194
5816,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Calanoida,nauplii,1100.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_1100.0,urn:lsid:marinespecies.org:taxname:1100.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0196
5817,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Acartia longiremis, ,104257.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_104257.0,urn:lsid:marinespecies.org:taxname:104257.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0238
5818,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Fritillaria borealis, ,103375.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_103375.0,urn:lsid:marinespecies.org:taxname:103375.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0242
5819,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Acartia, ,104108.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_104108.0,urn:lsid:marinespecies.org:taxname:104108.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0301
5820,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Harpacticoida, ,1102.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_1102.0,urn:lsid:marinespecies.org:taxname:1102.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0368
5821,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Polychaeta,larvae,883.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_883.0,urn:lsid:marinespecies.org:taxname:883.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0393
5822,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Aglantha digitale, ,117849.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_117849.0,urn:lsid:marinespecies.org:taxname:117849.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0431
5823,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Euphausiacea,furcilia,1128.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_1128.0,urn:lsid:marinespecies.org:taxname:1128.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0443
5824,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Ctenophora, ,1248.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_1248.0,urn:lsid:marinespecies.org:taxname:1248.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0585
5825,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Pseudocalanus newmani, ,157679.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_157679.0,urn:lsid:marinespecies.org:taxname:157679.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0648
5826,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Brachyura,zoea,106673.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_106673.0,urn:lsid:marinespecies.org:taxname:106673.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0996
5827,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Calanus glacialis/marshallae, ,196770.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_196770.0,urn:lsid:marinespecies.org:taxname:196770.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.1566
5828,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Clione limacina, ,139178.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_139178.0,urn:lsid:marinespecies.org:taxname:139178.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.1599
5829,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Hyperoche medusarum, ,103256.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_103256.0,urn:lsid:marinespecies.org:taxname:103256.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.2024
5830,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Pseudocalanus,male,104165.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_104165.0,urn:lsid:marinespecies.org:taxname:104165.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.24100000000000002
5831,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Oithona similis, ,106656.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_106656.0,urn:lsid:marinespecies.org:taxname:106656.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.408
5832,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Parasagitta elegans, ,105440.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_105440.0,urn:lsid:marinespecies.org:taxname:105440.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.4741
5833,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Cirripedia,cyprid,1082.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_1082.0,urn:lsid:marinespecies.org:taxname:1082.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.6682
5834,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Pseudocalanus, ,104165.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_104165.0,urn:lsid:marinespecies.org:taxname:104165.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.9365
5835,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Pseudocalanus acuspes, ,104514.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_104514.0,urn:lsid:marinespecies.org:taxname:104514.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.9378
5836,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Melicertum octocostatum, ,117743.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_117743.0,urn:lsid:marinespecies.org:taxname:117743.0,WoRMS,Human Observation,Biomass_[mg dw/m3],1.2013
5837,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Parasagitta elegans, ,105440.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_105440.0,urn:lsid:marinespecies.org:taxname:105440.0,WoRMS,Human Observation,Biomass_[mg dw/m3],2.3253
5838,TWINRING_150UM_MICROSCOPY,2017-08-18 11:57:00,-165.2527,70.8973,40,Aglantha digitale, ,117849.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.8_117849.0,urn:lsid:marinespecies.org:taxname:117849.0,WoRMS,Human Observation,Biomass_[mg dw/m3],2.6214
5839,TWINRING_150UM_MICROSCOPY,2017-08-19 21:52:00,-164.486,71.1468,40,Echinodermata,larvae,1806.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.5_1806.0,urn:lsid:marinespecies.org:taxname:1806.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0002
5840,TWINRING_150UM_MICROSCOPY,2017-08-19 21:52:00,-164.486,71.1468,40,Limacina helicina, ,140223.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.5_140223.0,urn:lsid:marinespecies.org:taxname:140223.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0002
5841,TWINRING_150UM_MICROSCOPY,2017-08-19 21:52:00,-164.486,71.1468,40,Bryozoa,cyphonautes,146142.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.5_146142.0,urn:lsid:marinespecies.org:taxname:146142.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0004
5842,TWINRING_150UM_MICROSCOPY,2017-08-19 21:52:00,-164.486,71.1468,40,Rotifera, ,14260.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.5_14260.0,urn:lsid:marinespecies.org:taxname:14260.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0005
5843,TWINRING_150UM_MICROSCOPY,2017-08-19 21:52:00,-164.486,71.1468,40,Cirripedia,nauplii,1082.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.5_1082.0,urn:lsid:marinespecies.org:taxname:1082.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0018
5844,TWINRING_150UM_MICROSCOPY,2017-08-19 21:52:00,-164.486,71.1468,40,Microsetella, ,115341.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.5_115341.0,urn:lsid:marinespecies.org:taxname:115341.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0033
5845,TWINRING_150UM_MICROSCOPY,2017-08-19 21:52:00,-164.486,71.1468,40,Harpacticoida, ,1102.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.5_1102.0,urn:lsid:marinespecies.org:taxname:1102.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0039
5846,TWINRING_150UM_MICROSCOPY,2017-08-19 21:52:00,-164.486,71.1468,40,Bivalvia, ,105.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.5_105.0,urn:lsid:marinespecies.org:taxname:105.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0045
