Cruise,Station No,Station Name,No of Grab,Latitude,Longitude,Date and Time,Gear Code,Gear Size,Depth,Abundance,Wet Weight,Carbon Biomass,Taxon Code,Species
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,980,21.031,0.82021,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,20,2.116,0.0402,490403020100B,NUCULANA PERNULA                      
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,81.37,1.22055,490411010100B,ASTARTE BOREALIS                      
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,19.48,0.2922,490411010300B,ASTARTE MONTAGUI                      
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,40,0.087,0.00244,490415020100B,AXINOPSIDA SERRICATA                  
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,40,0.574,0.01607,490415030700B,THYASIRA GOULDI                       
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.021,0.00059,490418010400B,KURTIELLA PLANATA [MYSELLA PLANATA]   
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.132,0.0037,490421040100B,LIOCYMA FLUCTUOSA                     
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.009,0.00025,490421050100B,NUTRICOLA LORDI                       
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,510,59.579,2.08526,490424010000B,MACOMA CALCAREA                       
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,70,2.521,0.08823,490424030000B,MACOMA MOESTA                         
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,20,2.009,0.09442,490441020100B,YOLDIA HYPERBOREA                     
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,60,0.198,0.00931,490441030000B,YOLDIELLA SP.                         
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.398,0.02468,490500000000F,GASTROPODA FRAGMENT                   
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.011,0.00033,490506030000B,MARGARITES SP.                        
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.519,0.03218,490541040000X,OENOPOTA SP. (X)                      
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,90,0.102,0.00632,490545010100B,RETUSA OBTUSA                         
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.056,0.00414,530000000000F,CRUSTACEA FRAGMENT                    
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.027,0.002,532804010200B,LEUCON NASICOIDES                     
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,50,0.115,0.00782,533102020000B,BYBLIS SP.                            
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.053,0.00398,533121000000B,GAMMARIDAE                            
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.174,0.01183,533126030000B,PROTOMEDEIA SP.                       
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,20,0.025,0.00185,533127020000B,ISCHYROCERUS SP.                      
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.018,0.00133,533137050000B,BATHYMEDON SP.                        
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.023,0.0017,533137150000B,WESTWOODILLA SP.                      
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.009,0.00067,533142010200B,HARPINIA KOBJAKOVAE                   
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.018,0.00133,533142110000B,GRANDIFOXUS SP.                       
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.012,0.00089,533143000000B,PLEUSTIDAE                            
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,0.868,0.06423,533154100400B,MELITA QUADRISPINOSA                  
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,20,0.082,0.00664,533157030000B,ANONYX SP.                            
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,20,0.183,0.01482,533157490000B,CENTROMEDON SP.                       
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,110,1.296,0.05832,590101020100B,NEPHASOMA DIAPHANES CORRUGATUM        
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,30,0.049,0.00221,590101020200B,NEPHASOMA DIAPHANES DIAPHANES         
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,110,1.778,0.08001,610101020200B,PRIAPULUS CAUDATUS                    
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,30,0.007,0.0001,680300000000B,OPHIUROIDEA                           
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,16.08,0.22512,680309050300B,OPHIOPENIA VACINA                     
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,20,0.078,0.00164,680403010000B,CHIRIDOTA SP.                         
AMB17,36,ML4.12,1,72.239,-163.318,20170813,VV,0.1,41,10,9.679,0.13551,720302050100B,PELONAIA CORRUGATA                    
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.009,0.00009,330100000000X,HYDROZOA (X)                          
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.01,0.00061,330310000000B,ANTHOZOA ACTINARIA                    
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,10,0.407,0.03785,400000000001B,NEMERTEA SP. 1                        
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,10,2.199,0.15173,480100000000F,POLYCHAETA FRAGMENT                   
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.096,0.00701,480101030100B,ARCTEOBIA ANTICOSTIENISIS             
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,10,0.367,0.02679,480101150100B,POLYNOE CANADENSIS                    
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,163.333,0.25,0.01725,480105010100B,PHOLOE MINUTA                         
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,10,4.565,0.39715,480112010600B,PHYLLODOCE MACULATA                   
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,13.333,0.075,0.00653,480112020500B,ETEONE LONGA                          
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.006,0.00041,480120030000B,NEREIMYRA SP.                         
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,20,0.029,0.00209,480124010000B,NEPHTYS SP.                           
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.003,0.00022,48012401000JF,NEPHTYS JUVENILE FRAGMENT             
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.056,0.00386,480127010300B,GLYCINDE ARMIGERA                     
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,60,6.858,0.63779,480130010000B,SCOLETOMA [LUMBRINERIS] SP.           
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,86.667,0.19,0.01159,480139030100B,SCOLOPLOS ARMIGER                     
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,56.667,0.04,0.00276,480140020600B,ARICIDEA LOPEZI                       
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.009,0.00062,480140021000B,ARICIDEA NEOSUECICA                   
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,60,0.052,0.00359,480140040100B,LEVINSENIA GRACILIS                   
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.003,0.00019,480141010000B,APISTOBRANCHUS SP.                    
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.001,0.00007,480142000000F,SPIONIDAE FRAGMENT                    
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,30,0.046,0.00317,480142050200B,PRIONOSPIO CIRRIFERA                  
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.062,0.00428,480142070000B,SPIO SP.                              
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.009,0.00062,480142070100B,SPIO FILICORNIS                       
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,173.333,1.287,0.0888,480149000000B,CIRRATULIDAE                          
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.0001,0.00001,480150010000B,COSSURA SP.                           
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,6.667,0.005,0.00022,480152010200B,BRADA VILLOSA                         
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,63.333,11.379,0.46654,480157010100B,STERNASPIS SCUTATA                    
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.011,0.00076,480158010100B,CAPITELLA CAPITATA                    
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,36.667,0.405,0.02794,480158020000B,HETEROMASTUS SP.                      
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,16.667,0.013,0.0009,480158060100B,BARANTOLLA AMERICANA                  
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,2.173,0.15211,480161030100B,MALDANE SARSI                         
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,6.667,0.403,0.02821,480161090200B,PRAXILLELLA PRAETERMISSA              
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,4.334,0.32505,480163010200B,IDANTHYRSUS ARMATUS                   
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.0001,0.00001,480164020200B,PECTINARIA GRANULATA                  
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,5.821,0.35508,480166110300B,THELEPUS CINCINNATUS                  
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,6.667,2.451,0.14951,480166120200B,ARTACAMA PROBOSCIDEA                  
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.527,0.03636,480167000000B,TRICHOBRANCHIDAE                      
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,83.333,18.047,1.24524,480167010100B,TEREBELLIDES STROEMII                 
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,13.333,0.008,0.0006,480168010000B,CHONE SP.                             
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,6.667,0.797,0.05978,480168010200B,CHONE INFUNDIBULIFORMIS               
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.841,0.02355,490400000000F,BIVALVIA [PELECYPODA] FRAGMENT        
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,413.333,3.009,0.11735,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.161,0.00306,490403010000B,NUCULANA MINUTA                       
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,23.333,13.878,0.26368,490403020000B,NUCULANA RADIATA                      
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,480,63.912,1.21433,490403020100B,NUCULANA PERNULA                      
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.003,0.00008,490407000000B,MYTILIDAE                             
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,33.333,0.077,0.00216,490415020100B,AXINOPSIDA SERRICATA                  
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,6.667,0.046,0.00129,490415030100B,THYASIRA FLEXUOSA                     
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,32.654,1.07758,490420202000B,SERRIPES LAPEROUSII                   
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,6.667,0.61,0.01708,490421040100B,LIOCYMA FLUCTUOSA                     
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,103.333,0.223,0.00781,490424010000B,MACOMA CALCAREA                       
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.0001,0.00001,490424011800B,MACOMA TORELLI                        
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,6.667,0.02,0.0007,490424030000B,MACOMA MOESTA                         
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,13.333,0.015,0.00042,490428040100B,SPHENIA OVOIDEA                       
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.004,0.00011,490435020000B,THRACIA SP.                           
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,70,26.054,1.22454,490441020100B,YOLDIA HYPERBOREA                     
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.003,0.00014,490441030000B,YOLDIELLA SP.                         
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.002,0.00006,490506030000B,MARGARITES SP.                        
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,10,2.123,0.16984,490525020100X,NATICA CLAUSA (X)                     
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,6.667,1.239,0.09912,490525040200X,EUSPIRA PALLIDA [POLINICES PALLIDA] (X
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.003,0.00019,490541040000X,OENOPOTA SP. (X)                      
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,26.667,0.029,0.0018,490545010100B,RETUSA OBTUSA                         
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,20,0.058,0.0036,490549020300B,CYLICHNA ALBA                         
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,10,0.302,0.02235,530000000000F,CRUSTACEA FRAGMENT                    
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,70,0.68,0.04624,533102020000B,BYBLIS SP.                            
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.007,0.00048,533126030000B,PROTOMEDEIA SP.                       
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.007,0.00052,533137020000B,ACEROIDES SP.                         
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.005,0.00037,533137120000B,PAROEDICEROS SP.                      
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.107,0.00984,533156020100B,PONTOPOREIA FEMORATA                  
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.003,0.00024,533157030000B,ANONYX SP.                            
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,6.667,0.014,0.00113,533157070500B,ONISIMUS AFFINIS                      
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,46.667,4.402,0.19809,610101020200B,PRIAPULUS CAUDATUS                    
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,3.333,0.0001,0.00001,680300000000B,OPHIUROIDEA                           
AMB17,37,ML4.13,4,72.365,-163.723,20170813,VV,0.1,45,26.667,0.008,0.00011,680309060000B,OPHIURA SP.                           
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,20,0.007,0.00065,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,0.685,0.04727,480100000000F,POLYCHAETA FRAGMENT                   
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,56.406,4.11764,480101060700B,GATTYANA NUTTI                        
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,40,0.06,0.00414,480105010100B,PHOLOE MINUTA                         
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,20,2.242,0.19505,480112010200B,PHYLLODOCE GROENLANDICA               
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,20,0.033,0.00287,480112020500B,ETEONE LONGA                          
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,0.019,0.00165,480112020800B,ETEONE AURICANTA                      
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,0.057,0.00496,480112120100B,PROTOMYSTIDES EXIGUA                  
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,40,0.041,0.00295,48012401000JB,NEPHTYS JUVENILE                      
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,230,2.35,0.21855,480130010000B,SCOLETOMA [LUMBRINERIS] SP.           
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,30,0.015,0.00103,480140040100B,LEVINSENIA GRACILIS                   
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,0.004,0.00028,480142050200B,PRIONOSPIO CIRRIFERA                  
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,0.002,0.00014,480142130200B,PYGOSPIO ELEGANS                      
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,230,0.901,0.06217,480149000000B,CIRRATULIDAE                          
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,0.038,0.00262,480158010000B,CAPITELLA SP.                         
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,30,0.161,0.01111,480158060100B,BARANTOLLA AMERICANA                  
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,0.987,0.06021,480166010000B,AMPHITRITE SP.                        
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,410,0.499,0.01946,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,340,260.613,4.95165,490403020100B,NUCULANA PERNULA                      
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,20,0.041,0.00115,490415020100B,AXINOPSIDA SERRICATA                  
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,152.921,5.04639,490420202000B,SERRIPES LAPEROUSII                   
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,50,0.565,0.01977,490424010000B,MACOMA CALCAREA                       
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,0.005,0.00017,490424011800B,MACOMA TORELLI                        
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,40,0.021,0.00074,490424030000B,MACOMA MOESTA                         
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,150,188.112,8.84126,490441020100B,YOLDIA HYPERBOREA                     
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,20,1.433,0.11464,490525020100X,NATICA CLAUSA (X)                     
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,0.029,0.00232,490525040200X,EUSPIRA PALLIDA [POLINICES PALLIDA] (X
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,20,0.079,0.0049,490549020100B,CYLICHNA OCULATA                      
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,0.016,0.00099,490549020300B,CYLICHNA ALBA                         
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,0.01,0.00074,532804030500B,EUDORELLOPSIS USCHAKOVI               
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,0.002,0.00015,532903000000B,LEPTOGNATHIIDAE                       
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,30,0.815,0.05542,533102020000B,BYBLIS SP.                            
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,20,0.025,0.00155,533120130000B,RHACHOTROPIS SP.                      
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,0.003,0.00022,533137050000B,BATHYMEDON SP.                        
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,0.267,0.02163,533157070000B,ONISIMUS SP.                          
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,10,0.097,0.00437,610101020200B,PRIAPULUS CAUDATUS                    
AMB17,38,ML4.14,1,72.497,-164.102,20170814,VV,0.1,50,20,25.384,0.35538,680309061100B,OPHIURA SARSI                         
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,20,0.145,0.01348,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.495,0.03416,480100000000F,POLYCHAETA FRAGMENT                   
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,40,0.814,0.05942,480101030200B,ARCTEOBIA SPINELYTRIS                 
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,120,0.51,0.03519,480105010100B,PHOLOE MINUTA                         
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,3.836,0.33373,480112010200B,PHYLLODOCE GROENLANDICA               
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,20,0.099,0.00861,480112020400B,ETEONE FLAVA                          
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,20,0.07,0.00609,480112020500B,ETEONE LONGA                          
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.016,0.00139,480112020800B,ETEONE AURICANTA                      
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.065,0.00448,480122050000B,TYPOSYLLIS SP.                        
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,20,0.044,0.00317,48012401000JB,NEPHTYS JUVENILE                      
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.74,0.05328,480124010300B,NEPHTYS CAECA                         
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,20,2.228,0.15373,480128010500B,ONUPHIS PARVA                         
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,260,2.878,0.26765,480130010000B,SCOLETOMA [LUMBRINERIS] SP.           
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,20,0.068,0.00415,480139030100B,SCOLOPLOS ARMIGER                     
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.005,0.00034,480140040100B,LEVINSENIA GRACILIS                   
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,690,2.756,0.19016,480149000000B,CIRRATULIDAE                          
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,20,0.835,0.03674,480152010200B,BRADA VILLOSA                         
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.032,0.00221,480155010100B,SCALIBREGMA INFLATUM                  
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.207,0.01966,480156040200B,TRAVISIA FORBESII                     
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,80,0.348,0.02401,480158010000B,CAPITELLA SP.                         
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.044,0.00304,480158020000B,HETEROMASTUS SP.                      
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,270,1.755,0.12109,480158060100B,BARANTOLLA AMERICANA                  
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,20,2.515,0.17605,480161090200B,PRAXILLELLA PRAETERMISSA              
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,50,1.882,0.12986,480162010200B,OWENIA FUSIFORMIS                     
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,2.302,0.10359,480164020200B,PECTINARIA GRANULATA                  
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,100,24.427,1.09922,480164020300B,PECTINARIA HYPERBOREA                 
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,20,8.744,0.60334,480165020800B,AMPHARETE ACUTIFRONS                  
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,40,3.932,0.27131,480165021100B,AMPHARETE FINMARCHICA                 
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,20,0.478,0.03298,480165040100B,LYSIPPE LABIATA                       
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,60,8.422,0.51374,480166000000B,TEREBELLIDAE                          
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,80,9.65,0.66585,480167010100B,TEREBELLIDES STROEMII                 
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,220,0.19,0.01425,480168020100B,EUCHONE ANALIS                        
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,350,80.671,3.14617,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,20,7.659,0.14552,490403020100B,NUCULANA PERNULA                      
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,29.443,0.44164,490411010100B,ASTARTE BOREALIS                      
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,45.992,0.68988,490420010100B,CLINOCARDIUM CILIATUM                 
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,80,9.113,0.25516,490421040100B,LIOCYMA FLUCTUOSA                     
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.01,0.00028,490421050200B,NUTRICOLA TANTILLA                    
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,650,213.676,7.47866,490424010000B,MACOMA CALCAREA                       
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.028,0.00098,490424050000B,MACOMA SP.                            
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.041,0.00115,490435020200B,THRACIA MYOPSIS                       
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.491,0.01375,490440020100B,NEAEROMYA COMPRESSA                   
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.205,0.00963,490441020100B,YOLDIA HYPERBOREA                     
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.058,0.00174,490506030100B,MARGARITES OLIVACEUS                  
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.071,0.0044,490549020300B,CYLICHNA ALBA                         
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,10,0.014,0.00104,532805030100B,BRACHYDIASTYLIS RESIMA                
AMB17,41,ML5.10,1,71.603,-162.205,20170814,VV,0.1,45,40,2.856,0.19421,533102020000B,BYBLIS SP.                            
